ioc151_species_id,common_name,scientific_name,clements_ebird2024_name,order_name,family_clements_ebird2024,genus_name,species_epithet,avg_mass,elevation_min_m,normalized_elevation_min_m,normalized_elevation_max_m,elevation_max_m,forest_habitat_rank,bushland_or_mosaic_habitat_rank,woodland_habitat_rank,shrubland_habitat_rank,savanna_habitat_rank,grassland_habitat_rank,plains_habitat_rank,rocky_habitat_rank,desert_habitat_rank,artificial_habitat_rank,riparian_habitat_rank,coastal_habitat_rank,wetland_habitat_rank,seabird_marine_habitat_rank,other_habitat_rank,other_habitat_description,primary_habitat,behavior_colonial,behavior_social,behavior_pairs_or_family,behavior_singly_and_pairs
14728,Ocellated Woodcreeper,Xiphorhynchus ocellatus,Xiphorhynchus ocellatus,Passeriformes,Furnariidae,Xiphorhynchus,ocellatus,34.666666666666664,NA,0,500,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,0,0,1
14730,Line-crowned Woodcreeper,Xiphorhynchus beauperthuysii,NA,Passeriformes,NA,Xiphorhynchus,beauperthuysii,35,NA,0,500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
14735,Tschudi's Woodcreeper,Xiphorhynchus chunchotambo,NA,Passeriformes,NA,Xiphorhynchus,chunchotambo,34,NA,500,1800,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
14738,Elegant Woodcreeper,Xiphorhynchus elegans,Xiphorhynchus elegans,Passeriformes,Furnariidae,Xiphorhynchus,elegans,34.31666666666667,NA,0,600,1500,1,4,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,0,0,1
14744,Spix's Woodcreeper,Xiphorhynchus spixii,Xiphorhynchus spixii,Passeriformes,Furnariidae,Xiphorhynchus,spixii,31.6,NA,0,500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14746,Buff-throated Woodcreeper,Xiphorhynchus guttatus,Xiphorhynchus guttatus,Passeriformes,Furnariidae,Xiphorhynchus,guttatus,60.166666666666664,NA,0,800,1250,1,NA,2,4,NA,NA,NA,NA,NA,NA,3,5,NA,NA,NA,NA,Forest,0,0,0,1
14749,Lafresnaye's Woodcreeper,Xiphorhynchus guttatoides,NA,Passeriformes,NA,Xiphorhynchus,guttatoides,57,NA,0,800,1100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
14757,Cocoa Woodcreeper,Xiphorhynchus susurrans,Xiphorhynchus susurrans,Passeriformes,Furnariidae,Xiphorhynchus,susurrans,47.333333333333336,NA,0,900,2400,1,NA,3,6,NA,NA,NA,NA,NA,4,2,5,NA,NA,NA,NA,Forest,0,0,0,1
14767,Ivory-billed Woodcreeper,Xiphorhynchus flavigaster,Xiphorhynchus flavigaster,Passeriformes,Furnariidae,Xiphorhynchus,flavigaster,48.25,NA,0,1500,2800,2,NA,1,4,NA,NA,NA,NA,NA,7,3,5,6,NA,NA,NA,Woodland,0,0,0,1
14777,Black-striped Woodcreeper,Xiphorhynchus lachrymosus,Xiphorhynchus lachrymosus,Passeriformes,Furnariidae,Xiphorhynchus,lachrymosus,58.516666666666673,NA,0,1000,1500,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA,Forest,0,0,1,1
14781,Northern Spotted Woodcreeper,Xiphorhynchus erythropygius,Xiphorhynchus erythropygius,Passeriformes,Furnariidae,Xiphorhynchus,erythropygius,46.566666666666663,300,600,1800,2500,1,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1
14786,Southern Spotted Woodcreeper,Xiphorhynchus aequatorialis,NA,Passeriformes,NA,Xiphorhynchus,aequatorialis,45,0,600,1700,2100,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
14788,Olive-backed Woodcreeper,Xiphorhynchus triangularis,Xiphorhynchus triangularis,Passeriformes,Furnariidae,Xiphorhynchus,triangularis,45.300000000000004,400,1000,2400,2700,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1
14793,Straight-billed Woodcreeper,Dendroplex picus,Dendroplex picus,Passeriformes,Furnariidae,Dendroplex,picus,40.35,NA,0,600,1400,NA,NA,1,5,2,NA,NA,NA,NA,6,3,4,NA,NA,NA,NA,Woodland,0,0,1,1
14809,Zimmer's Woodcreeper,Dendroplex kienerii,Dendroplex kienerii,Passeriformes,Furnariidae,Dendroplex,kienerii,44.424999999999997,NA,0,200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,0,0,0
14811,Red-billed Scythebill,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Passeriformes,Furnariidae,Campylorhamphus,trochilirostris,42.5,NA,0,1200,2100,1,5,2,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Forest,0,0,0,1
14826,Black-billed Scythebill,Campylorhamphus falcularius,Campylorhamphus falcularius,Passeriformes,Furnariidae,Campylorhamphus,falcularius,39.799999999999997,NA,0,1600,M,1,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14828,Curve-billed Scythebill,Campylorhamphus procurvoides,Campylorhamphus procurvoides,Passeriformes,Furnariidae,Campylorhamphus,procurvoides,35.375,NA,0,500,900,1,4,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,0,0,1
14833,Tapajos Scythebill,Campylorhamphus probatus,Campylorhamphus probatus,Passeriformes,Furnariidae,Campylorhamphus,probatus,35.375,NA,0,500,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
14837,Xingu Scythebill,Campylorhamphus multostriatus,Campylorhamphus multostriatus,Passeriformes,Furnariidae,Campylorhamphus,multostriatus,38,NA,0,500,800,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
14839,Brown-billed Scythebill,Campylorhamphus pusillus,Campylorhamphus pusillus,Passeriformes,Furnariidae,Campylorhamphus,pusillus,40,0,600,2000,2500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14845,Greater Scythebill,Drymotoxeres pucheranii,Drymotoxeres pucheranii,Passeriformes,Furnariidae,Drymotoxeres,pucheranii,70.5,900,2000,2800,3250,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0
14846,Scimitar-billed Woodcreeper,Drymornis bridgesii,Drymornis bridgesii,Passeriformes,Furnariidae,Drymornis,bridgesii,90.95,NA,0,500,1350,NA,NA,1,2,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Woodland,0,0,0,1
14847,White-striped Woodcreeper,Lepidocolaptes leucogaster,Lepidocolaptes leucogaster,Passeriformes,Furnariidae,Lepidocolaptes,leucogaster,35,125,900,3600,4000,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14850,Streak-headed Woodcreeper,Lepidocolaptes souleyetii,Lepidocolaptes souleyetii,Passeriformes,Furnariidae,Lepidocolaptes,souleyetii,27,NA,0,1600,1800,3,NA,1,4,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Woodland,0,0,0,1
14859,Narrow-billed Woodcreeper,Lepidocolaptes angustirostris,Lepidocolaptes angustirostris,Passeriformes,Furnariidae,Lepidocolaptes,angustirostris,31.7,NA,0,1200,3000,NA,NA,1,2,3,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,Woodland,0,0,0,1
14869,Northern Spot-crowned Woodcreeper,Lepidocolaptes affinis,Lepidocolaptes affinis,Passeriformes,Furnariidae,Lepidocolaptes,affinis,33,400,1000,3500,3600,1,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14872,Southern Spot-crowned Woodcreeper,Lepidocolaptes neglectus,NA,Passeriformes,NA,Lepidocolaptes,neglectus,33,750,1000,3500,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
14874,Montane Woodcreeper,Lepidocolaptes lacrymiger,Lepidocolaptes lacrymiger,Passeriformes,Furnariidae,Lepidocolaptes,lacrymiger,31.416666666666668,900,1750,3000,3400,1,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14884,Scaled Woodcreeper,Lepidocolaptes squamatus,Lepidocolaptes squamatus,Passeriformes,Furnariidae,Lepidocolaptes,squamatus,25.6,NA,0,1600,2000,1,NA,3,4,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,0,0,1
14887,Scalloped Woodcreeper,Lepidocolaptes falcinellus,Lepidocolaptes falcinellus,Passeriformes,Furnariidae,Lepidocolaptes,falcinellus,28,NA,0,1600,2000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14889,Lineated Woodcreeper,Lepidocolaptes albolineatus,Lepidocolaptes albolineatus,Passeriformes,Furnariidae,Lepidocolaptes,albolineatus,20.583333333333332,NA,0,1000,1800,1,NA,2,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Forest,0,0,0,1
14891,Duida Woodcreeper,Lepidocolaptes duidae,Lepidocolaptes duidae,Passeriformes,Furnariidae,Lepidocolaptes,duidae,24.5,NA,0,1000,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14893,Inambari Woodcreeper,Lepidocolaptes fatimalimae,Lepidocolaptes fatimalimae,Passeriformes,Furnariidae,Lepidocolaptes,fatimalimae,33.25,NA,0,1000,2225,1,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14895,Dusky-capped Woodcreeper,Lepidocolaptes fuscicapillus,Lepidocolaptes fuscicapillus,Passeriformes,Furnariidae,Lepidocolaptes,fuscicapillus,28.524999999999999,NA,0,700,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14900,Slender-billed Xenops,Xenops tenuirostris,Xenops tenuirostris,Passeriformes,Furnariidae,Xenops,tenuirostris,10.1,NA,0,600,1500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0
14904,Northern Plain Xenops,Xenops mexicanus,Xenops mexicanus,Passeriformes,Furnariidae,Xenops,mexicanus,NA,NA,0,1800,2200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14910,Amazonian Plain Xenops,Xenops genibarbis,Xenops genibarbis,Passeriformes,Furnariidae,Xenops,genibarbis,NA,NA,0,1400,1500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
14916,White-throated Xenops,Xenops minutus,Xenops minutus,Passeriformes,Furnariidae,Xenops,minutus,10.5,NA,0,1500,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14918,Streaked Xenops,Xenops rutilus,Xenops rutilans,Passeriformes,Furnariidae,Xenops,rutilus,12.5,0,540,2450,2800,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14930,Palmcreeper,Berlepschia rikeri,Berlepschia rikeri,Passeriformes,Furnariidae,Berlepschia,rikeri,35.25,NA,0,400,650,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14931,Rufous-tailed Xenops,Microxenops milleri,Microxenops milleri,Passeriformes,Furnariidae,Microxenops,milleri,12.183333333333332,NA,0,600,1000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0
14932,White-throated Treerunner,Pygarrhichas albogularis,Pygarrhichas albogularis,Passeriformes,Furnariidae,Pygarrhichas,albogularis,23.25,NA,0,1200,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0
14933,Straight-billed Earthcreeper,Ochetorhynchus ruficaudus,Ochetorhynchus ruficaudus,Passeriformes,Furnariidae,Ochetorhynchus,ruficaudus,34.5,1300,1800,4300,4500,NA,NA,NA,1,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,NA,Shrub,0,0,0,0
14937,Rock Earthcreeper,Ochetorhynchus andaecola,Ochetorhynchus andaecola,Passeriformes,Furnariidae,Ochetorhynchus,andaecola,31,NA,2600,4000,4500,NA,NA,NA,1,NA,2,NA,3,NA,NA,4,NA,NA,NA,NA,NA,Shrub,0,0,0,0
14938,Band-tailed Earthcreeper,Ochetorhynchus phoenicurus,Ochetorhynchus phoenicurus,Passeriformes,Furnariidae,Ochetorhynchus,phoenicurus,30.416666666666668,NA,0,1200,NA,NA,NA,NA,1,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,0,0,0
14939,Crag Earthcreeper,Ochetorhynchus melanurus,Ochetorhynchus melanurus,Passeriformes,Furnariidae,Ochetorhynchus,melanurus,35.5,0,1400,2600,3700,NA,NA,NA,1,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,0,0,1
14942,Buffy Tuftedcheek,Pseudocolaptes lawrencii,Pseudocolaptes lawrencii,Passeriformes,Furnariidae,Pseudocolaptes,lawrencii,47.375,700,1550,3000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14945,Pacific Tuftedcheek,Pseudocolaptes johnsoni,Pseudocolaptes johnsoni,Passeriformes,Furnariidae,Pseudocolaptes,johnsoni,58,700,900,1500,2000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
14947,Streaked Tuftedcheek,Pseudocolaptes boissonneauii,Pseudocolaptes boissonneautii,Passeriformes,Furnariidae,Pseudocolaptes,boissonneauii,49.5,1450,1700,3200,3500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
14958,Rusty-winged Barbtail,Premnornis guttuliger,Premnornis guttuliger,Passeriformes,Furnariidae,Premnornis,guttuliger,15.299999999999999,1300,2000,2750,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,0
14961,Bolivian Earthcreeper,Tarphonomus harterti,Tarphonomus harterti,Passeriformes,Furnariidae,Tarphonomus,harterti,23.866666666666664,NA,1430,3000,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,0,0,0
14962,Chaco Earthcreeper,Tarphonomus certhioides,Tarphonomus certhioides,Passeriformes,Furnariidae,Tarphonomus,certhioides,22.650000000000002,NA,0,1800,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,0,0,0,0
14966,Wing-banded Hornero,Furnarius figulus,Furnarius figulus,Passeriformes,Furnariidae,Furnarius,figulus,28,NA,0,900,1250,NA,NA,2,3,NA,NA,NA,NA,NA,4,1,NA,5,NA,NA,NA,Riparian,0,0,0,1
14969,Pacific Hornero,Furnarius cinnamomeus,Furnarius cinnamomeus,Passeriformes,Furnariidae,Furnarius,cinnamomeus,54.45,NA,0,800,2700,NA,NA,4,1,NA,NA,3,NA,NA,2,5,NA,NA,NA,NA,NA,Shrub,NA,NA,NA,NA
14971,Caribbean Hornero,Furnarius longirostris,Furnarius longirostris,Passeriformes,Furnariidae,Furnarius,longirostris,NA,NA,0,800,NA,NA,NA,4,1,NA,NA,3,NA,NA,2,5,NA,NA,NA,NA,NA,Shrub,NA,NA,NA,NA
14974,Pale-legged Hornero,Furnarius leucopus,Furnarius leucopus,Passeriformes,Furnariidae,Furnarius,leucopus,47.45,NA,0,1100,1700,4,NA,5,1,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,Shrub,0,0,0,1
14980,Pale-billed Hornero,Furnarius torridus,Furnarius torridus,Passeriformes,Furnariidae,Furnarius,torridus,51.266666666666673,0,150,300,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Riparian,0,0,0,1
14981,Lesser Hornero,Furnarius minor,Furnarius minor,Passeriformes,Furnariidae,Furnarius,minor,26,NA,50,200,300,NA,NA,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Riparian,0,0,0,1
14982,Rufous Hornero,Furnarius rufus,Furnarius rufus,Passeriformes,Furnariidae,Furnarius,rufus,48,NA,0,3500,NA,NA,NA,NA,1,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Shrub,0,0,0,1
14988,Crested Hornero,Furnarius cristatus,Furnarius cristatus,Passeriformes,Furnariidae,Furnarius,cristatus,27.25,NA,0,1000,NA,NA,NA,2,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Shrub,0,0,0,1
14989,Streamcreeper,Lochmias nematura,Lochmias nematura,Passeriformes,Furnariidae,Lochmias,nematura,29,0,725,2780,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Riparian,0,0,0,1
14997,Wren-like Rushbird,Phleocryptes melanops,Phleocryptes melanops,Passeriformes,Furnariidae,Phleocryptes,melanops,13.5,NA,0,4300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Wetland,0,0,0,0
15003,Curve-billed Reedhaunter,Limnornis curvirostris,Limnornis curvirostris,Passeriformes,Furnariidae,Limnornis,curvirostris,28.5,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,Wetland,0,0,0,0
15004,Striated Earthcreeper,Geocerthia serrana,Geocerthia serrana,Passeriformes,Furnariidae,Geocerthia,serrana,47,2750,3000,4600,NA,NA,NA,1,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,0,0,0,0
15007,Scale-throated Earthcreeper,Upucerthia dumetaria,Upucerthia dumetaria,Passeriformes,Furnariidae,Upucerthia,dumetaria,47.916666666666664,NA,0,4000,NA,NA,NA,NA,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,0,0,0
15012,Forest Earthcreeper,Upucerthia saturatior,Upucerthia saturatior,Passeriformes,Furnariidae,Upucerthia,saturatior,NA,NA,250,1800,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
15014,White-throated Earthcreeper,Upucerthia albigula,Upucerthia albigula,Passeriformes,Furnariidae,Upucerthia,albigula,39.380000000000003,NA,2200,3800,3900,NA,NA,NA,1,NA,NA,NA,2,3,4,NA,NA,NA,NA,NA,NA,Shrub,0,0,0,0
15015,Buff-breasted Earthcreeper,Upucerthia validirostris,Upucerthia validirostris,Passeriformes,Furnariidae,Upucerthia,validirostris,39.950000000000003,2400,2700,4000,5000,NA,NA,NA,2,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Grassland,0,0,0,0
15022,Long-tailed Cinclodes,Cinclodes pabsti,Cinclodes pabsti,Passeriformes,Furnariidae,Cinclodes,pabsti,46,NA,750,1700,NA,NA,NA,NA,NA,NA,1,NA,3,NA,2,NA,NA,NA,NA,NA,NA,Grassland,0,0,0,1
15026,Blackish Cinclodes,Cinclodes antarcticus,Cinclodes antarcticus,Passeriformes,Furnariidae,Cinclodes,antarcticus,NA,NA,0,200,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,1,NA,NA,NA,NA,Coastal,0,0,0,1
15027,Black Cinclodes,Cinclodes maculirostris,NA,Passeriformes,NA,Cinclodes,maculirostris,63.95,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Coastal,NA,NA,NA,NA
15030,Buff-winged Cinclodes,Cinclodes fuscus,Cinclodes fuscus,Passeriformes,Furnariidae,Cinclodes,fuscus,30.1,NA,0,3000,4900,NA,NA,NA,2,NA,1,3,NA,NA,NA,6,4,5,NA,NA,NA,Grassland,0,0,0,1
15032,Cordoba Cinclodes,Cinclodes comechingonus,Cinclodes comechingonus,Passeriformes,Furnariidae,Cinclodes,comechingonus,28.5,1000,1600,2800,3300,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Grassland,0,0,0,1
15033,Chestnut-winged Cinclodes,Cinclodes albidiventris,Cinclodes albidiventris,Passeriformes,Furnariidae,Cinclodes,albidiventris,33.1,NA,3200,4300,5000,NA,NA,NA,2,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Grassland,NA,NA,NA,NA
15038,Cream-winged Cinclodes,Cinclodes albiventris,Cinclodes albiventris,Passeriformes,Furnariidae,Cinclodes,albiventris,27.15,1500,2500,5000,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Grassland,NA,NA,NA,NA
15046,Olrog's Cinclodes,Cinclodes olrogi,Cinclodes olrogi,Passeriformes,Furnariidae,Cinclodes,olrogi,28,900,1600,2800,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,3,NA,4,NA,NA,NA,Plains,0,0,0,1
15047,Grey-flanked Cinclodes,Cinclodes oustaleti,Cinclodes oustaleti,Passeriformes,Furnariidae,Cinclodes,oustaleti,27.7,NA,0,4200,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,3,NA,NA,NA,NA,NA,Grassland,0,0,0,1
15051,Stout-billed Cinclodes,Cinclodes excelsior,Cinclodes excelsior,Passeriformes,Furnariidae,Cinclodes,excelsior,63,NA,3200,5200,NA,NA,NA,4,2,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,Grassland,0,0,0,1
15054,Royal Cinclodes,Cinclodes aricomae,Cinclodes aricomae,Passeriformes,Furnariidae,Cinclodes,aricomae,50,NA,3500,4600,4800,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,Woodland,0,0,0,1
15056,White-bellied Cinclodes,Cinclodes palliatus,Cinclodes palliatus,Passeriformes,Furnariidae,Cinclodes,palliatus,104,NA,4450,5000,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,NA,NA,1,NA,NA,NA,Wetland,0,0,0,1
15057,White-winged Cinclodes,Cinclodes atacamensis,Cinclodes atacamensis,Passeriformes,Furnariidae,Cinclodes,atacamensis,50.5,2200,2800,4500,5000,NA,NA,NA,3,NA,1,NA,4,NA,NA,2,NA,NA,NA,NA,NA,Grassland,0,0,0,1
15060,Dark-bellied Cinclodes,Cinclodes patagonicus,Cinclodes patagonicus,Passeriformes,Furnariidae,Cinclodes,patagonicus,45.15,NA,0,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,NA,NA,NA,Coastal,0,0,0,1
15063,Surf Cinclodes,Cinclodes taczanowskii,Cinclodes taczanowskii,Passeriformes,Furnariidae,Cinclodes,taczanowskii,62.35,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Coastal,0,0,0,1
15064,Seaside Cinclodes,Cinclodes nigrofumosus,Cinclodes nigrofumosus,Passeriformes,Furnariidae,Cinclodes,nigrofumosus,69.95,NA,0,0,L,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,Coastal,0,0,0,1
15065,Dusky-cheeked Foliage-gleaner,Anabazenops dorsalis,Anabazenops dorsalis,Passeriformes,Furnariidae,Anabazenops,dorsalis,37.200000000000003,NA,200,1000,1300,1,4,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Forest,0,1,0,1
15066,White-collared Foliage-gleaner,Anabazenops fuscus,Anabazenops fuscus,Passeriformes,Furnariidae,Anabazenops,fuscus,38.5,NA,350,1200,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
15067,Great Xenops,Megaxenops parnaguae,Megaxenops parnaguae,Passeriformes,Furnariidae,Megaxenops,parnaguae,25,NA,200,1100,NA,3,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,0,0,1
15068,Large Pale-browed Treehunter,Cichlocolaptes leucophrus,Cichlocolaptes leucophrus,Passeriformes,Furnariidae,Cichlocolaptes,leucophrus,38.299999999999997,NA,0,1500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
15070,Small Pale-browed Treehunter,Cichlocolaptes holti,NA,Passeriformes,NA,Cichlocolaptes,holti,NA,NA,0,1000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
15072,Cryptic Treehunter,Cichlocolaptes mazarbarnetti,Cichlocolaptes mazarbarnetti,Passeriformes,Furnariidae,Cichlocolaptes,mazarbarnetti,42,NA,500,600,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA
15073,Sharp-billed Treehunter,Heliobletus contaminatus,Heliobletus contaminatus,Passeriformes,Furnariidae,Heliobletus,contaminatus,14,NA,0,1830,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
15076,Slaty-winged Foliage-gleaner,Philydor fuscipenne,Neophilydor fuscipenne,Passeriformes,Furnariidae,Philydor,fuscipenne,26.5,0,500,1000,1400,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
15079,Rufous-rumped Foliage-gleaner,Philydor erythrocercum,Neophilydor erythrocercum,Passeriformes,Furnariidae,Philydor,erythrocercum,25,NA,0,1300,1650,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
15086,Alagoas Foliage-gleaner,Philydor novaesi,Philydor novaesi,Passeriformes,Furnariidae,Philydor,novaesi,36,NA,400,550,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,0,0,0,1
15087,Black-capped Foliage-gleaner,Philydor atricapillus,Philydor atricapillus,Passeriformes,Furnariidae,Philydor,atricapillus,22,NA,0,1050,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1
15088,Cinnamon-rumped Foliage-gleaner,Philydor pyrrhodes,Philydor pyrrhodes,Passeriformes,Furnariidae,Philydor,pyrrhodes,28.6,NA,0,400,700,1,NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Forest,0,0,0,1
