ioc151_species_id,common_name,scientific_name,clements_ebird2024_name,order_name,family_clements_ebird2024,genus_name,species_epithet,avg_mass,elevation_min_m,normalized_elevation_min_m,normalized_elevation_max_m,elevation_max_m,forest_habitat_rank,bushland_or_mosaic_habitat_rank,woodland_habitat_rank,shrubland_habitat_rank,savanna_habitat_rank,grassland_habitat_rank,plains_habitat_rank,rocky_habitat_rank,desert_habitat_rank,artificial_habitat_rank,riparian_habitat_rank,coastal_habitat_rank,wetland_habitat_rank,seabird_marine_habitat_rank,other_habitat_rank,other_habitat_description,primary_habitat,behavior_colonial,behavior_social,behavior_pairs_or_family,behavior_singly_and_pairs,Beak_Length,Beak_Width,Beak_Depth,wing_length,Tail_Length,Tarsus.Length,Avonet_Mass,Avonet_HWI,BeakL_Div_Tarsus,Prop_Tail_Length,Prop_Leg_Length,Beak_Stoutness,Beak_CrossSect,HWI,Dimorphism,Colors,Final_Behavior_1,Final_Behavior_2,Final_Behavior_3
27578,Togian White-eye,Zosterops somadikartai,Zosterops somadikartai,Passeriformes,Zosteropidae,Zosterops,somadikartai,NA,NA,0,100,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Shrub,0,0,1,0,14.2,2.9,3.5,58,42,16.1,10,15.3,0.8819875776397514,0.7241379310344828,0.2775862068965517,4.057142857142857,1.206896551724138,15.3,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27579,Black-ringed White-eye,Zosterops anomalus,Zosterops anomalus,Passeriformes,Zosteropidae,Zosterops,anomalus,NA,NA,0,1370,NA,3,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Shrub,0,0,0,1,13.3,2.9,3.6,54.8,44,16.7,12,9.9,0.7964071856287426,0.8029197080291971,0.30474452554744524,3.6944444444444446,1.2413793103448276,9.9,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27580,Green-fronted White-eye,Zosterops minor,Zosterops minor,Passeriformes,Zosteropidae,Zosterops,minor,11.25,150,500,1700,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,13.1,3.1,3.2,56.1,38.6,15.2,11.1,23,0.861842105263158,0.6880570409982175,0.2709447415329768,4.09375,1.032258064516129,23,0,1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27583,Black-fronted White-eye,Zosterops chrysolaemus,NA,Passeriformes,Zosteropidae,Zosterops,chrysolaemus,11,NA,500,1700,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27589,Tagula White-eye,Zosterops meeki,Zosterops meeki,Passeriformes,Zosteropidae,Zosterops,meeki,NA,NA,0,300,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,13.2,3,3.5,57.8,42.5,16.1,9,17.9,0.8198757763975154,0.7352941176470589,0.2785467128027682,3.7714285714285714,1.1666666666666667,17.9,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27591,Morotai White-eye,Zosterops dehaani,Zosterops dehaani,Passeriformes,Zosteropidae,Zosterops,dehaani,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27593,Cream-throated White-eye,Zosterops atriceps,Zosterops atriceps,Passeriformes,Zosteropidae,Zosterops,atriceps,12,NA,0,1050,NA,1,NA,NA,3,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA,Forest,0,0,1,1,14.2,2.9,3.5,58,42,16.1,12,15.3,0.8819875776397514,0.7241379310344828,0.2775862068965517,4.057142857142857,1.206896551724138,15.3,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27596,Buru White-eye,Zosterops buruensis,Zosterops buruensis,Passeriformes,Zosteropidae,Zosterops,buruensis,12,NA,0,1750,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,13.7,2.8,3.1,58.3,42.7,17,12,17.5,0.8058823529411764,0.7324185248713552,0.29159519725557465,4.419354838709677,1.1071428571428572,17.5,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27597,Seram White-eye,Zosterops stalkeri,Zosterops stalkeri,Passeriformes,Zosteropidae,Zosterops,stalkeri,10.5,NA,100,850,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,12.4,3,3.4,52.5,38.2,16.1,10,12,0.7701863354037266,0.7276190476190477,0.3066666666666667,3.647058823529412,1.1333333333333333,12,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27599,Javan White-eye,Zosterops flavus,Zosterops flavus,Passeriformes,Zosteropidae,Zosterops,flavus,NA,NA,0,100,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,Forest,0,1,0,0,12.3,2.6,2.8,50.6,33.8,14.4,7,20.2,0.8541666666666667,0.6679841897233201,0.2845849802371542,4.392857142857143,1.0769230769230769,20.2,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27600,Ashy-bellied White-eye,Zosterops citrinella,Zosterops citrinella,Passeriformes,Zosteropidae,Zosterops,citrinella,11.5,NA,0,1730,2000,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrub,0,0,1,1,13.1,2.8,3.4,57.5,44.4,17.4,11.5,17.9,0.7528735632183908,0.7721739130434783,0.3026086956521739,3.852941176470588,1.2142857142857144,17.9,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27607,Australian Yellow White-eye,Zosterops luteus,Zosterops luteus,Passeriformes,Zosteropidae,Zosterops,luteus,9.85,NA,0,500,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,Coastal,0,1,1,0,12.8,2.8,3.2,56.1,42.6,17.3,9.7,19.4,0.7398843930635838,0.7593582887700535,0.30837789661319076,4,1.142857142857143,19.4,1,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27610,Silvereye,Zosterops lateralis,Zosterops lateralis,Passeriformes,Zosteropidae,Zosterops,lateralis,13.05,NA,0,2000,NA,3,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Shrub,0,0,1,0,12.7,2.8,3.1,59,42.2,16.4,12.7,25.3,0.774390243902439,0.7152542372881356,0.27796610169491526,4.096774193548387,1.1071428571428572,25.3,0,1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27635,Hume's White-eye,Zosterops auriventer,Zosterops auriventer,Passeriformes,Zosteropidae,Zosterops,auriventer,8.75,NA,130,2000,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,1,0,0,12.7,2.9,2.8,51.8,35.3,14.9,8.6,20.7,0.8523489932885905,0.6814671814671814,0.2876447876447877,4.535714285714286,0.9655172413793104,20.7,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27640,Sangkar White-eye,Zosterops melanurus,Zosterops melanurus,Passeriformes,Zosteropidae,Zosterops,melanurus,8.620000000000001,NA,200,1600,2700,1,NA,2,3,NA,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,Forest,0,1,0,0,12.7,2.9,2.8,51.8,35.3,14.9,8.6,20.7,0.8523489932885905,0.6814671814671814,0.2876447876447877,4.535714285714286,0.9655172413793104,20.7,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27643,Everett's White-eye,Zosterops everetti,Zosterops everetti,Passeriformes,Zosteropidae,Zosterops,everetti,9.9,NA,0,1000,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,0,0,13,3.2,3.1,53.6,38.3,15.4,10,19.8,0.8441558441558441,0.7145522388059701,0.2873134328358209,4.193548387096774,0.96875,19.8,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27650,Vella Lavella White-eye,Zosterops vellalavella,Zosterops vellalavella,Passeriformes,Zosteropidae,Zosterops,vellalavella,14.2,NA,0,800,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,15.7,3.2,3.6,61.5,43.8,17,10.6,13.1,0.9235294117647058,0.7121951219512195,0.2764227642276423,4.361111111111111,1.125,13.1,0,1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27651,Santa Cruz White-eye,Zosterops sanctaecrucis,Zosterops sanctaecrucis,Passeriformes,Zosteropidae,Zosterops,sanctaecrucis,20.5,NA,0,500,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,14.9,3.2,4.2,69,47,21.8,14,19.1,0.6834862385321101,0.6811594202898551,0.3159420289855073,3.547619047619047,1.3125,19.1,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27652,Capped White-eye,Zosterops fuscicapilla,Zosterops fuscicapilla,Passeriformes,Zosteropidae,Zosterops,fuscicapilla,10.85,750,1200,1850,2600,1,NA,NA,2,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,Forest,0,1,0,0,12.3,3,3.4,56.8,39.2,15.3,11.2,21.6,0.803921568627451,0.6901408450704226,0.2693661971830986,3.61764705882353,1.1333333333333333,21.6,0,1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27654,Oya Tabu White-eye,Zosterops crookshanki,NA,Passeriformes,Zosteropidae,Zosterops,crookshanki,NA,NA,800,1400,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27656,Vanuatu White-eye,Zosterops flavifrons,Zosterops flavifrons,Passeriformes,Zosteropidae,Zosterops,flavifrons,10.95,NA,0,500,NA,1,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,0,1,0,0,17.6,3,3.6,61.9,47.2,20.3,10.7,19.9,0.8669950738916257,0.7625201938610663,0.32794830371567046,4.888888888888889,1.2,19.9,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27666,Bare-eyed White-eye,Zosterops superciliosus,Zosterops superciliosus,Passeriformes,Zosteropidae,Zosterops,superciliosus,29.75,NA,0,100,NA,3,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Woodland,0,0,1,0,20.7,3.9,4.4,74.3,49,23.8,29.8,16.1,0.8697478991596638,0.6594885598923285,0.32032301480484526,4.704545454545454,1.1282051282051284,16.1,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27667,Sanford's White-eye,Zosterops lacertosus,Zosterops lacertosus,Passeriformes,Zosteropidae,Zosterops,lacertosus,31,NA,0,500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,23.4,3.7,4.9,82,56,24.6,28,15.4,0.9512195121951218,0.6829268292682927,0.30000000000000004,4.775510204081632,1.3243243243243243,15.4,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27668,Vanikoro White-eye,Zosterops gibbsi,Zosterops gibbsi,Passeriformes,Zosteropidae,Zosterops,gibbsi,NA,NA,350,750,800,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,17.5,3.3,3.4,67,43.5,20,14.9,17.5,0.875,0.6492537313432836,0.29850746268656714,5.147058823529412,1.0303030303030305,17.5,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27669,Fiji White-eye,Zosterops explorator,Zosterops explorator,Passeriformes,Zosteropidae,Zosterops,explorator,10,NA,0,500,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,1,0,0,14.9,2.9,3.2,60.2,39.2,18.1,10.5,20.3,0.8232044198895028,0.6511627906976745,0.30066445182724255,4.65625,1.103448275862069,20.3,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27670,Bismarck White-eye,Zosterops hypoxanthus,Zosterops hypoxanthus,Passeriformes,Zosteropidae,Zosterops,hypoxanthus,10.3,0,670,1450,1760,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,13.2,3.1,3.9,56.5,39.6,16.1,12.5,17.7,0.8198757763975154,0.7008849557522124,0.2849557522123894,3.3846153846153846,1.2580645161290325,17.7,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27674,Biak White-eye,Zosterops mysorensis,Zosterops mysorensis,Passeriformes,Zosteropidae,Zosterops,mysorensis,15,NA,0,675,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,10.4,4.1,3.6,59,37.5,17.4,15,26.6,0.5977011494252874,0.635593220338983,0.2949152542372881,2.888888888888889,0.878048780487805,26.6,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27675,Bougainville White-eye,Zosterops hamlini,Zosterops hamlini,Passeriformes,Zosteropidae,Zosterops,hamlini,17.833333333333332,750,900,1950,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27677,Guadalcanal White-eye,Zosterops oblitus,Zosterops oblitus,Passeriformes,Zosteropidae,Zosterops,oblitus,15.25,300,500,2000,2300,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27679,Grey-throated White-eye,Zosterops rendovae,Zosterops rendovae,Passeriformes,Zosteropidae,Zosterops,rendovae,17.916666666666668,50,500,1250,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,15.1,3.3,3.8,64.9,47.2,18.5,17.2,16.9,0.8162162162162162,0.7272727272727273,0.2850539291217257,3.973684210526316,1.1515151515151516,16.9,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27683,Yap Olive White-eye,Zosterops oleagineus,Zosterops oleagineus,Passeriformes,Zosteropidae,Zosterops,oleagineus,NA,NA,0,100,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,Forest,0,0,0,1,17.5,3.3,3.5,69.8,45.5,19.5,10.6,16.4,0.8974358974358975,0.6518624641833811,0.2793696275071633,5,1.0606060606060606,16.4,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27684,Dusky White-eye,Zosterops finschii,Zosterops finschii,Passeriformes,Zosteropidae,Zosterops,finschii,12.625,NA,0,200,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,Forest,0,1,0,0,17,3.3,3.4,65.6,44,20.6,10.6,17.4,0.8252427184466019,0.6707317073170732,0.3140243902439025,5,1.0303030303030305,17.4,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27686,Pohnpei White-eye,Zosterops ponapensis,Zosterops ponapensis,Passeriformes,Zosteropidae,Zosterops,ponapensis,11.2,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,14.3,2.8,3.1,61,35,17.1,11.2,17.4,0.8362573099415205,0.5737704918032787,0.28032786885245903,4.612903225806452,1.1071428571428572,17.4,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27688,Kosrae White-eye,Zosterops cinereus,Zosterops cinereus,Passeriformes,Zosteropidae,Zosterops,cinereus,NA,NA,0,600,NA,1,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,1,1,1,1,14.3,2.8,3.1,61,35,17.1,11.2,17.4,0.8362573099415205,0.5737704918032787,0.28032786885245903,4.612903225806452,1.1071428571428572,17.4,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27690,Rota White-eye,Zosterops rotensis,Zosterops rotensis,Passeriformes,Zosteropidae,Zosterops,rotensis,9.633333333333333,NA,150,490,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,11.8,2.5,2.7,51,38,17.5,10,19,0.6742857142857144,0.7450980392156863,0.3431372549019608,4.37037037037037,1.08,19,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27692,Yellow-throated White-eye,Zosterops metcalfii,Zosterops metcalfii,Passeriformes,Zosteropidae,Zosterops,metcalfii,13.6,NA,0,900,1200,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,0,1,1,0,13.9,3.1,3.4,55.8,42.7,16.6,14,12.3,0.8373493975903614,0.7652329749103943,0.29749103942652333,4.088235294117648,1.096774193548387,12.3,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27696,Malaita White-eye,Zosterops stresemanni,Zosterops stresemanni,Passeriformes,Zosteropidae,Zosterops,stresemanni,21.95,NA,0,1100,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,17.1,3.5,3.9,66,48.6,19.7,22,14.6,0.868020304568528,0.7363636363636363,0.29848484848484846,4.384615384615385,1.1142857142857143,14.6,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27697,New Guinea White-eye,Zosterops novaeguineae,Zosterops novaeguineae,Passeriformes,Zosteropidae,Zosterops,novaeguineae,12.25,650,1250,2400,2600,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,Forest,1,1,0,0,11.8,2.8,3,54.6,36.4,15.2,12.5,17.4,0.7763157894736843,0.6666666666666666,0.27838827838827834,3.9333333333333336,1.0714285714285714,17.4,0,1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27705,Ambon White-eye,Zosterops kuehni,Zosterops kuehni,Passeriformes,Zosteropidae,Zosterops,kuehni,NA,NA,0,500,NA,1,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,13.4,2.8,3.2,54.5,38.5,15.2,12,14.9,0.8815789473684211,0.7064220183486238,0.2788990825688073,4.1875,1.142857142857143,14.9,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27706,Kai Besar White-eye,Zosterops grayi,Zosterops grayi,Passeriformes,Zosteropidae,Zosterops,grayi,NA,NA,0,610,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,0,1,15.6,3.5,4.4,62,44,19.1,16,15,0.8167539267015707,0.7096774193548387,0.3080645161290323,3.545454545454545,1.2571428571428571,15,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27707,Gizo White-eye,Zosterops luteirostris,Zosterops luteirostris,Passeriformes,Zosteropidae,Zosterops,luteirostris,13.15,NA,0,180,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,14.9,3.6,3.6,60,43.3,17.1,10.6,12.8,0.871345029239766,0.7216666666666666,0.28500000000000003,4.138888888888889,1,12.8,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27709,Kai Kecil White-eye,Zosterops uropygialis,Zosterops uropygialis,Passeriformes,Zosteropidae,Zosterops,uropygialis,NA,NA,0,1000,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,14.2,3.3,4.1,59.8,49.8,19.4,14,15.2,0.731958762886598,0.8327759197324415,0.32441471571906355,3.4634146341463414,1.2424242424242424,15.2,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27710,Ranongga White-eye,Zosterops splendidus,Zosterops splendidus,Passeriformes,Zosteropidae,Zosterops,splendidus,12.85,NA,0,500,NA,1,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,15.1,3.2,3.5,60.5,41.5,17.3,10.6,16.6,0.8728323699421965,0.6859504132231405,0.2859504132231405,4.314285714285714,1.09375,16.6,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27712,Solomons White-eye,Zosterops kulambangrae,Zosterops kulambangrae,Passeriformes,Zosteropidae,Zosterops,kulambangrae,13.3,NA,0,1350,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,1,0,0,0,12.1,3.5,3.2,61.3,40,17.1,10.6,17.3,0.7076023391812865,0.6525285481239804,0.2789559543230017,3.78125,0.9142857142857144,17.3,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27714,Dark-eyed White-eye,Zosterops tetiparius,Zosterops tetiparius,Passeriformes,Zosteropidae,Zosterops,tetiparius,NA,NA,0,1050,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,0,0,17.4,3.2,3.6,63,46,17.9,10.6,13.8,0.9720670391061452,0.7301587301587301,0.2841269841269841,4.833333333333333,1.125,13.8,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27717,Christmas Island White-eye,Zosterops natalis,Zosterops natalis,Passeriformes,Zosteropidae,Zosterops,natalis,10.066666666666666,NA,0,300,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,1,0,0,0,14.7,3.1,3.1,59.9,49.6,19.9,10,18.4,0.7386934673366834,0.8280467445742905,0.332220367278798,4.741935483870967,1,18.4,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27718,Bridled White-eye,Zosterops conspicillatus,Zosterops conspicillatus,Passeriformes,Zosteropidae,Zosterops,conspicillatus,8.92,NA,0,900,NA,1,NA,3,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,1,1,1,11.7,2.5,3,54.5,40.8,18.6,7.9,20.3,0.629032258064516,0.7486238532110091,0.3412844036697248,3.9,1.2,20.3,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27719,Saipan White-eye,Zosterops saypani,NA,Passeriformes,Zosteropidae,Zosterops,saypani,7.8,NA,0,475,NA,1,NA,4,2,5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27722,Citrine White-eye,Zosterops semperi,Zosterops semperi,Passeriformes,Zosteropidae,Zosterops,semperi,8.75,NA,0,700,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,0,0,1,0,12.9,2.8,2.7,55.8,37.7,17.4,10.6,18.6,0.7413793103448276,0.6756272401433693,0.3118279569892473,4.777777777777778,0.9642857142857144,18.6,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27726,Yap Plain White-eye,Zosterops hypolais,Zosterops hypolais,Passeriformes,Zosteropidae,Zosterops,hypolais,NA,NA,0,170,NA,1,NA,NA,2,3,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,Forest,0,1,0,0,13.9,2.7,2.5,57,41.5,17.8,10.6,17,0.7808988764044944,0.7280701754385965,0.312280701754386,5.5600000000000005,0.9259259259259258,17,0,1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27728,Wangi-Wangi White-eye,Zosterops paruhbesar,Zosterops paruhbesar,Passeriformes,Zosteropidae,Zosterops,paruhbesar,15.15,NA,0,250,NA,1,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27729,Louisiade White-eye,Zosterops griseotinctus,Zosterops griseotinctus,Passeriformes,Zosteropidae,Zosterops,griseotinctus,14,NA,0,500,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,15.2,3,3.9,61.2,44.5,17.9,14,18,0.8491620111731844,0.7271241830065359,0.2924836601307189,3.897435897435898,1.3,18,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27737,Kolombangara White-eye,Zosterops murphyi,Zosterops murphyi,Passeriformes,Zosteropidae,Zosterops,murphyi,NA,350,950,1620,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,17.6,3.6,3.8,66,44.5,19.3,10.6,22.8,0.911917098445596,0.6742424242424242,0.2924242424242424,4.631578947368421,1.0555555555555556,22.8,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27738,Large Lifou White-eye,Zosterops inornatus,Zosterops inornatus,Passeriformes,Zosteropidae,Zosterops,inornatus,23.124999999999996,NA,0,500,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,Forest,0,1,1,0,20.1,3.8,4.3,70.1,49.4,22,22.9,17.6,0.9136363636363636,0.7047075606276748,0.3138373751783167,4.674418604651163,1.131578947368421,17.6,0,1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27739,White-chested White-eye,Zosterops albogularis,Zosterops albogularis,Passeriformes,Zosteropidae,Zosterops,albogularis,NA,NA,0,300,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,NA,NA,NA,NA,19,3.6,4.2,75.2,56,22.3,30,20.5,0.852017937219731,0.7446808510638298,0.29654255319148937,4.523809523809524,1.1666666666666667,20.5,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
27740,Samoan White-eye,Zosterops samoensis,Zosterops samoensis,Passeriformes,Zosteropidae,Zosterops,samoensis,NA,780,900,1640,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Forest,1,1,0,0,14.2,2.7,3.7,61.5,39.5,17.4,10.6,22.8,0.8160919540229885,0.6422764227642277,0.28292682926829266,3.8378378378378377,1.3703703703703702,22.8,0,-1,Foraging: Gleaning,Movement: Ground-hopping,Flight: Undulating
